time,IN_A,IN_B,OUT_1,OUT_2
2.861e-08,1,0,1,0
2.8619999999999998e-08,1,0,1,0
2.863e-08,1,0,1,0
2.8639999999999997e-08,1,0,1,0
2.865e-08,1,0,1,0
2.866e-08,1,0,1,0
2.8669999999999998e-08,1,0,1,0
2.868e-08,1,0,1,0
2.8689999999999997e-08,1,0,1,0
2.87e-08,1,0,1,0
2.8709999999999997e-08,1,0,1,0
2.872e-08,1,0,1,0
2.873e-08,1,0,1,0
2.8739999999999998e-08,1,0,1,0
2.875e-08,1,0,1,0
2.8759999999999997e-08,1,0,1,0
2.877e-08,1,0,1,0
2.8779999999999997e-08,1,0,1,0
2.879e-08,1,0,1,0
2.88e-08,1,0,1,0
2.8809999999999998e-08,1,0,1,0
2.882e-08,1,0,1,0
2.8829999999999997e-08,1,0,1,0
2.884e-08,1,0,1,0
2.8849999999999997e-08,1,0,1,0
2.886e-08,1,0,1,0
2.887e-08,1,0,1,0
2.8879999999999998e-08,1,0,1,0
2.889e-08,1,0,1,0
2.8899999999999997e-08,1,0,1,0
2.891e-08,1,0,1,0
2.8919999999999997e-08,1,0,1,0
2.8929999999999998e-08,1,0,1,0
2.894e-08,1,0,1,0
2.8949999999999998e-08,1,0,1,0
2.896e-08,1,0,1,0
2.8969999999999997e-08,1,0,1,0
2.898e-08,1,0,1,0
2.8989999999999997e-08,1,0,1,0
2.8999999999999998e-08,1,0,1,0
2.901e-08,1,0,1,0
2.9019999999999998e-08,1,0,1,0
2.903e-08,1,0,1,0
2.9039999999999997e-08,1,0,1,0
2.905e-08,1,0,1,0
2.9059999999999997e-08,1,0,1,0
2.9069999999999998e-08,1,0,1,0
2.908e-08,1,0,1,0
2.9089999999999998e-08,1,0,1,0
2.91e-08,1,0,1,0
2.9109999999999997e-08,1,0,1,0
2.912e-08,1,0,1,0
2.9129999999999997e-08,1,0,1,0
2.9139999999999998e-08,1,0,1,0
2.915e-08,1,0,1,0
2.9159999999999998e-08,1,0,1,0
2.917e-08,1,0,1,0
2.9179999999999997e-08,1,0,1,0
2.919e-08,1,0,1,0
2.9199999999999997e-08,1,0,1,0
2.9209999999999998e-08,1,0,1,0
2.922e-08,1,0,1,0
2.9229999999999998e-08,1,0,1,0
2.924e-08,1,0,1,0
2.9249999999999997e-08,1,0,1,0
2.926e-08,1,0,1,0
2.9269999999999997e-08,1,0,1,0
2.9279999999999998e-08,1,0,1,0
2.929e-08,1,0,1,0
2.9299999999999998e-08,1,0,1,0
2.931e-08,1,0,1,0
2.9319999999999997e-08,1,0,1,0
2.933e-08,1,0,1,0
2.9339999999999997e-08,1,0,1,0
2.9349999999999998e-08,1,0,1,0
2.936e-08,1,0,1,0
2.9369999999999998e-08,1,0,1,0
2.938e-08,1,0,1,0
2.9389999999999997e-08,1,0,1,0
2.94e-08,1,0,1,0
2.9409999999999997e-08,1,0,1,0
2.9419999999999998e-08,1,0,1,0
2.943e-08,1,0,1,0
2.9439999999999998e-08,1,0,1,0
2.945e-08,1,0,1,0
2.9459999999999997e-08,1,0,1,0
2.947e-08,1,0,1,0
2.9479999999999997e-08,1,0,1,0
2.9489999999999998e-08,1,0,1,0
2.95e-08,1,0,1,0
2.9509999999999998e-08,1,0,1,0
2.952e-08,1,0,1,0
2.9529999999999997e-08,1,0,1,0
2.954e-08,1,0,1,0
2.9549999999999997e-08,1,0,1,0
2.9559999999999998e-08,1,0,1,0
2.957e-08,1,0,1,0
2.9579999999999998e-08,1,0,1,0
2.959e-08,1,0,1,0
2.9599999999999997e-08,1,0,1,0
2.961e-08,1,0,1,0
2.9619999999999997e-08,1,0,1,0
2.9629999999999998e-08,1,0,1,0
2.964e-08,1,0,1,0
2.9649999999999997e-08,1,0,1,0
2.966e-08,1,0,1,0
2.9669999999999997e-08,1,0,1,0
2.968e-08,1,0,1,0
2.969e-08,1,0,1,0
2.9699999999999998e-08,1,0,1,0
2.971e-08,1,0,1,0
2.9719999999999997e-08,1,0,1,0
2.973e-08,1,0,1,0
2.9739999999999997e-08,1,0,1,0
2.975e-08,1,0,1,0
2.976e-08,1,0,1,0
2.9769999999999998e-08,1,0,1,0
2.978e-08,1,0,1,0
2.9789999999999997e-08,1,0,1,0
2.98e-08,1,1,1,1
2.981e-08,1,1,0,0
2.982e-08,1,1,0,0
2.9829999999999996e-08,1,1,0,0
2.984e-08,1,1,0,0
2.985e-08,1,1,0,0
2.986e-08,1,1,0,0
2.9869999999999995e-08,1,1,0,0
2.988e-08,1,1,0,0
2.989e-08,1,1,0,0
2.9899999999999996e-08,1,1,0,0
2.991e-08,1,1,0,0
2.992e-08,1,1,0,0
2.993e-08,1,1,0,0
2.9939999999999995e-08,1,1,0,0
2.995e-08,1,1,0,0
2.996e-08,1,1,0,0
2.9969999999999996e-08,1,1,0,0
2.998e-08,1,1,0,0
2.999e-08,1,1,0,0
3e-08,1,1,0,0
3.0009999999999995e-08,1,1,0,0
3.002e-08,1,1,0,0
3.003e-08,1,1,0,0
3.0039999999999996e-08,1,1,0,0
3.005e-08,1,1,0,0
3.006e-08,1,1,0,0
3.007e-08,1,1,0,0
3.0079999999999995e-08,1,1,0,0
3.009e-08,1,1,0,0
3.01e-08,1,1,0,0
3.0109999999999996e-08,1,1,0,0
3.012e-08,1,1,0,0
3.013e-08,1,1,0,0
3.014e-08,1,1,0,0
3.0149999999999995e-08,1,1,0,0
3.016e-08,1,1,0,0
3.017e-08,1,1,0,0
3.0179999999999996e-08,1,1,0,0
3.019e-08,1,1,0,0
3.02e-08,1,1,0,0
3.021e-08,1,1,0,0
3.0219999999999995e-08,1,1,0,0
3.023e-08,1,1,0,0
3.024e-08,1,1,0,0
3.0249999999999996e-08,1,1,0,0
3.026e-08,1,1,0,0
3.027e-08,1,1,0,0
3.028e-08,1,1,0,0
3.0289999999999995e-08,1,1,0,0
3.03e-08,1,1,0,0
3.031e-08,1,1,0,0
3.0319999999999996e-08,1,1,0,0
3.033e-08,1,1,0,0
3.034e-08,1,1,0,0
3.035e-08,1,1,0,0
3.0359999999999995e-08,1,1,0,0
3.037e-08,1,1,0,0
3.038e-08,1,1,0,0
3.0389999999999996e-08,1,1,0,0
3.04e-08,1,1,0,0
3.041e-08,1,1,0,0
3.042e-08,1,1,0,0
3.0429999999999995e-08,1,1,0,0
3.044e-08,1,1,0,0
3.045e-08,1,1,0,0
3.0459999999999996e-08,1,1,0,0
3.047e-08,1,1,0,0
3.048e-08,1,1,0,0
3.049e-08,1,1,0,0
3.0499999999999995e-08,1,1,0,0
3.051e-08,1,1,0,0
3.052e-08,1,1,0,0
3.0529999999999996e-08,1,1,0,0
3.054e-08,1,1,0,0
3.055e-08,1,1,0,0
3.056e-08,1,1,0,0
3.0569999999999995e-08,1,1,0,0
3.058e-08,1,1,0,0
3.059e-08,1,1,0,0
3.0599999999999996e-08,1,1,0,0
3.061e-08,1,1,0,0
3.062e-08,1,1,0,0
3.063e-08,1,1,0,0
3.0639999999999995e-08,1,1,0,0
3.065e-08,1,1,0,0
3.066e-08,1,1,0,0
3.0669999999999996e-08,1,1,0,0
3.068e-08,1,1,0,0
3.069e-08,1,1,0,0
3.07e-08,1,1,0,0
3.0709999999999995e-08,1,1,0,0
3.072e-08,1,1,0,0
3.073e-08,1,1,0,0
3.0739999999999996e-08,1,1,0,0
3.075e-08,1,1,0,0
3.076e-08,1,1,0,0
3.077e-08,1,1,0,0
3.0779999999999995e-08,1,1,0,0
3.079e-08,1,1,0,0
3.08e-08,1,1,0,0
3.0809999999999996e-08,1,1,0,0
3.082e-08,1,1,0,0
3.083e-08,1,1,0,0
3.084e-08,1,1,0,0
3.0849999999999995e-08,1,1,0,0
3.086e-08,1,1,0,0
3.087e-08,1,1,0,0
3.0879999999999996e-08,1,1,0,0
3.089e-08,1,1,0,0
3.09e-08,1,1,0,0
3.091e-08,1,1,0,0
3.0919999999999995e-08,1,1,0,0
3.093e-08,1,1,0,0
3.094e-08,1,1,0,0
3.0949999999999996e-08,1,1,0,0
3.096e-08,1,1,0,0
3.097e-08,1,1,0,0
3.098e-08,1,1,0,0
3.0989999999999995e-08,1,1,0,0
3.1e-08,1,1,0,0
3.101e-08,1,1,0,0
3.1019999999999996e-08,1,1,0,0
3.103e-08,1,1,0,0
3.104e-08,1,1,0,0
3.105e-08,1,1,0,0
3.1059999999999995e-08,1,1,0,0
3.107e-08,1,1,0,0
3.108e-08,1,1,0,0
3.1089999999999996e-08,1,1,0,0
3.11e-08,1,1,0,0
3.111e-08,1,1,0,0
3.112e-08,1,1,0,0
3.1129999999999995e-08,1,1,0,0
3.114e-08,1,1,0,0
3.115e-08,1,1,0,0
3.1159999999999996e-08,1,1,0,0
3.117e-08,1,1,0,0
3.118e-08,1,1,0,0
3.119e-08,1,1,0,0
3.1199999999999995e-08,1,1,0,0
3.121e-08,1,1,0,0
3.122e-08,1,1,0,0
3.1229999999999996e-08,1,1,0,0
3.124e-08,1,1,0,0
3.125e-08,1,1,0,0
3.1259999999999997e-08,1,1,0,0
3.127e-08,1,1,0,0
3.128e-08,1,1,0,0
3.129e-08,1,1,0,0
3.1299999999999996e-08,1,1,0,0
3.131e-08,1,1,0,0
3.132e-08,1,1,0,0
3.1329999999999997e-08,1,1,0,0
3.134e-08,1,1,0,0
3.135e-08,1,1,0,0
3.136e-08,1,1,0,0
3.1369999999999996e-08,1,1,0,0
3.138e-08,1,1,0,0
3.139e-08,1,1,0,0
3.1399999999999997e-08,1,1,0,0
3.141e-08,1,1,0,0
3.142e-08,1,1,0,0
3.143e-08,1,1,0,0
3.1439999999999996e-08,1,1,0,0
3.145e-08,1,1,0,0
3.146e-08,1,1,0,0
3.1469999999999997e-08,1,1,0,0
3.148e-08,1,1,0,0
3.149e-08,1,1,0,0
3.15e-08,1,1,0,0
3.1509999999999996e-08,1,1,0,0
3.152e-08,1,1,0,0
3.153e-08,1,1,0,0
3.1539999999999997e-08,1,1,0,0
3.155e-08,1,1,0,0
3.156e-08,1,1,0,0
3.157e-08,1,1,0,0
3.1579999999999996e-08,1,1,0,0
3.159e-08,1,1,0,0
3.16e-08,1,1,0,0
3.1609999999999997e-08,1,1,0,0
3.162e-08,1,1,0,0
3.163e-08,1,1,0,0
3.164e-08,1,1,0,0
3.1649999999999996e-08,1,1,0,0
3.166e-08,1,1,0,0
3.167e-08,1,1,0,0
3.1679999999999996e-08,1,1,0,0
3.169e-08,1,1,0,0
3.17e-08,1,1,0,0
3.171e-08,1,1,0,0
3.1719999999999996e-08,1,1,0,0
3.173e-08,1,1,0,0
3.174e-08,1,1,0,0
3.1749999999999996e-08,1,1,0,0
3.176e-08,1,1,0,0
3.177e-08,1,1,0,0
3.178e-08,1,1,0,0
3.1789999999999995e-08,1,1,0,0
3.18e-08,1,1,0,0
3.181e-08,1,1,0,0
3.1819999999999996e-08,1,1,0,0
3.183e-08,1,1,0,0
3.184e-08,1,1,0,0
3.185e-08,1,1,0,0
3.1859999999999995e-08,1,1,0,0
3.187e-08,1,1,0,0
3.188e-08,1,1,0,0
3.1889999999999996e-08,1,1,0,0
3.19e-08,1,1,0,0
3.191e-08,1,1,0,0
3.192e-08,1,1,0,0
3.1929999999999995e-08,1,1,0,0
3.194e-08,1,1,0,0
3.195e-08,1,1,0,0
3.1959999999999996e-08,1,1,0,0
3.197e-08,1,1,0,0
3.198e-08,1,1,0,0
3.199e-08,1,1,0,0
3.1999999999999995e-08,1,1,0,0
3.201e-08,1,1,0,0
3.202e-08,1,1,0,0
3.2029999999999996e-08,1,1,0,0
3.204e-08,1,1,0,0
3.205e-08,1,1,0,0
3.206e-08,1,1,0,0
3.2069999999999995e-08,1,1,0,0
3.208e-08,1,1,0,0
3.209e-08,1,1,0,0
3.2099999999999996e-08,1,1,0,0
3.211e-08,1,1,0,0
3.212e-08,1,1,0,0
3.213e-08,1,1,0,0
3.2139999999999995e-08,1,1,0,0
3.215e-08,1,1,0,0
3.216e-08,1,1,0,0
3.2169999999999996e-08,1,1,0,0
3.218e-08,1,1,0,0
3.219e-08,1,1,0,0
3.22e-08,1,1,0,0
3.2209999999999995e-08,1,1,0,0
3.222e-08,1,1,0,0
3.223e-08,1,1,0,0
3.2239999999999996e-08,1,1,0,0
3.225e-08,1,1,0,0
3.226e-08,1,1,0,0
3.227e-08,1,1,0,0
3.2279999999999995e-08,1,1,0,0
3.229e-08,1,1,0,0
3.23e-08,1,1,0,0
3.2309999999999996e-08,1,1,0,0
3.232e-08,1,1,0,0
3.233e-08,1,1,0,0
3.234e-08,1,1,0,0
3.2349999999999995e-08,1,1,0,0
3.236e-08,1,1,0,0
3.237e-08,1,1,0,0
3.2379999999999996e-08,1,1,0,0
3.239e-08,1,1,0,0
3.24e-08,1,1,0,0
3.241e-08,1,1,0,0
3.2419999999999995e-08,1,1,0,0
3.243e-08,1,1,0,0
3.244e-08,1,1,0,0
3.2449999999999996e-08,1,1,0,0
3.246e-08,1,1,0,0
3.247e-08,1,1,0,0
3.248e-08,1,1,0,0
3.2489999999999995e-08,1,1,0,0
3.25e-08,1,1,0,0
3.251e-08,1,1,0,0
3.2519999999999996e-08,1,1,0,0
3.253e-08,1,1,0,0
3.254e-08,1,1,0,0
3.255e-08,1,1,0,0
3.2559999999999995e-08,1,1,0,0
3.257e-08,1,1,0,0
3.258e-08,1,1,0,0
3.2589999999999996e-08,1,1,0,0
3.26e-08,1,1,0,0
3.261e-08,1,1,0,0
3.262e-08,1,1,0,0
3.2629999999999995e-08,1,1,0,0
3.264e-08,1,1,0,0
3.265e-08,1,1,0,0
3.2659999999999996e-08,1,1,0,0
3.267e-08,1,1,0,0
3.268e-08,1,1,0,0
3.269e-08,1,1,0,0
3.2699999999999995e-08,1,1,0,0
3.271e-08,1,1,0,0
3.272e-08,1,1,0,0
3.2729999999999996e-08,1,1,0,0
3.274e-08,1,1,0,0
3.275e-08,1,1,0,0
3.276e-08,1,1,0,0
3.2769999999999995e-08,1,1,0,0
3.278e-08,1,1,0,0
3.279e-08,1,1,0,0
3.2799999999999996e-08,1,1,0,0
3.281e-08,1,1,0,0
3.282e-08,1,1,0,0
3.283e-08,1,1,0,0
3.2839999999999995e-08,1,1,0,0
3.285e-08,1,1,0,0
3.286e-08,1,1,0,0
3.2869999999999996e-08,1,1,0,0
3.288e-08,1,1,0,0
3.289e-08,1,1,0,0
3.29e-08,1,1,0,0
3.2909999999999995e-08,1,1,0,0
3.292e-08,1,1,0,0
3.293e-08,1,1,0,0
3.2939999999999996e-08,1,1,0,0
3.295e-08,1,1,0,0
3.296e-08,1,1,0,0
3.297e-08,1,1,0,0
3.2979999999999995e-08,1,1,0,0
3.299e-08,1,1,0,0
3.3e-08,1,1,0,0
3.3009999999999996e-08,1,1,0,0
3.302e-08,1,1,0,0
3.303e-08,1,1,0,0
3.304e-08,1,1,0,0
3.3049999999999995e-08,1,1,0,0
3.306e-08,1,1,0,0
3.307e-08,1,1,0,0
3.3079999999999996e-08,1,1,0,0
3.309e-08,1,1,0,0
3.31e-08,1,1,0,0
3.311e-08,1,1,0,0
3.3119999999999995e-08,1,1,0,0
3.313e-08,1,1,0,0
3.314e-08,1,1,0,0
3.3149999999999996e-08,1,1,0,0
3.316e-08,1,1,0,0
3.317e-08,1,1,0,0
3.3179999999999997e-08,1,1,0,0
3.3189999999999995e-08,1,1,0,0
3.32e-08,1,1,0,0
3.321e-08,1,1,0,0
3.3219999999999996e-08,1,1,0,0
3.323e-08,1,1,0,0
3.324e-08,1,1,0,0
3.3249999999999997e-08,1,1,0,0
3.3259999999999995e-08,1,1,0,0
3.327e-08,1,1,0,0
3.328e-08,1,1,0,0
3.3289999999999996e-08,1,1,0,0
3.33e-08,1,1,0,0
3.331e-08,1,1,0,0
3.3319999999999997e-08,1,1,0,0
3.3329999999999995e-08,1,1,0,0
3.334e-08,1,1,0,0
3.335e-08,1,1,0,0
3.3359999999999996e-08,1,1,0,0
3.337e-08,1,1,0,0
3.338e-08,1,1,0,0
3.3389999999999997e-08,1,1,0,0
3.3399999999999995e-08,1,1,0,0
3.341e-08,1,1,0,0
3.342e-08,1,1,0,0
3.3429999999999996e-08,1,1,0,0
3.344e-08,1,1,0,0
3.345e-08,1,1,0,0
3.3459999999999997e-08,1,1,0,0
3.347e-08,1,1,0,0
3.348e-08,1,1,0,0
3.349e-08,1,1,0,0
3.3499999999999996e-08,1,1,0,0
3.351e-08,1,1,0,0
3.352e-08,1,1,0,0
3.3529999999999997e-08,1,1,0,0
3.354e-08,1,1,0,0
3.355e-08,1,1,0,0
3.356e-08,1,1,0,0
3.3569999999999996e-08,1,1,0,0
3.358e-08,1,1,0,0
3.359e-08,1,1,0,0
3.3599999999999996e-08,1,1,0,0
3.361e-08,1,1,0,0
3.362e-08,1,1,0,0
3.363e-08,1,1,0,0
3.3639999999999996e-08,1,1,0,0
3.365e-08,1,1,0,0
3.366e-08,1,1,0,0
3.3669999999999996e-08,1,1,0,0
3.368e-08,1,1,0,0
3.369e-08,1,1,0,0
3.37e-08,1,1,0,0
3.3709999999999995e-08,1,1,0,0
3.372e-08,1,1,0,0
3.373e-08,1,1,0,0
3.3739999999999996e-08,1,1,0,0
3.375e-08,1,1,0,0
3.376e-08,1,1,0,0
3.377e-08,1,1,0,0
3.3779999999999995e-08,1,1,0,0
3.379e-08,1,1,0,0
3.38e-08,1,1,0,0
3.3809999999999996e-08,1,1,0,0
3.382e-08,1,1,0,0
3.383e-08,1,1,0,0
3.384e-08,1,1,0,0
3.3849999999999995e-08,1,1,0,0
3.386e-08,1,1,0,0
3.387e-08,1,1,0,0
3.3879999999999996e-08,1,1,0,0
3.389e-08,1,1,0,0
3.39e-08,1,1,0,0
3.391e-08,1,1,0,0
3.3919999999999995e-08,1,1,0,0
3.393e-08,1,1,0,0
3.394e-08,1,1,0,0
3.3949999999999996e-08,1,1,0,0
3.396e-08,1,1,0,0
3.397e-08,1,1,0,0
3.398e-08,1,1,0,0
3.3989999999999995e-08,1,1,0,0
3.4e-08,1,1,0,0
3.401e-08,1,1,0,0
3.4019999999999996e-08,1,1,0,0
3.403e-08,1,1,0,0
3.404e-08,1,1,0,0
3.405e-08,1,1,0,0
3.4059999999999995e-08,1,1,0,0
3.407e-08,1,1,0,0
3.408e-08,1,1,0,0
3.4089999999999996e-08,1,1,0,0
3.41e-08,1,1,0,0
3.411e-08,1,1,0,0
3.412e-08,1,1,0,0
3.4129999999999995e-08,1,1,0,0
3.414e-08,1,1,0,0
3.415e-08,1,1,0,0
3.4159999999999996e-08,1,1,0,0
3.417e-08,1,1,0,0
3.418e-08,1,1,0,0
3.419e-08,1,1,0,0
3.4199999999999995e-08,1,1,0,0
3.421e-08,1,1,0,0
3.422e-08,1,1,0,0
3.4229999999999996e-08,1,1,0,0
3.424e-08,1,1,0,0
3.425e-08,1,1,0,0
3.426e-08,1,1,0,0
3.4269999999999995e-08,1,1,0,0
3.428e-08,1,1,0,0
3.429e-08,1,1,0,0
3.4299999999999996e-08,1,1,0,0
3.431e-08,1,1,0,0
3.432e-08,1,1,0,0
3.433e-08,1,1,0,0
3.4339999999999995e-08,1,1,0,0
3.435e-08,1,1,0,0
3.436e-08,1,1,0,0
3.4369999999999996e-08,1,1,0,0
3.438e-08,1,1,0,0
3.439e-08,1,1,0,0
3.44e-08,1,1,0,0
3.4409999999999995e-08,1,1,0,0
3.442e-08,1,1,0,0
3.443e-08,1,1,0,0
3.4439999999999996e-08,1,1,0,0
3.445e-08,1,1,0,0
3.446e-08,1,1,0,0
3.447e-08,1,1,0,0
3.4479999999999995e-08,1,1,0,0
3.449e-08,1,1,0,0
3.45e-08,1,1,0,0
3.4509999999999996e-08,1,1,0,0
3.452e-08,1,1,0,0
3.453e-08,1,1,0,0
3.454e-08,1,1,0,0
3.4549999999999995e-08,1,1,0,0
3.456e-08,1,1,0,0
3.457e-08,1,1,0,0
3.4579999999999996e-08,1,1,0,0
3.459e-08,1,1,0,0
3.46e-08,1,1,0,0
3.461e-08,1,1,0,0
3.4619999999999995e-08,1,1,0,0
3.463e-08,1,1,0,0
3.464e-08,1,1,0,0
3.4649999999999996e-08,1,1,0,0
3.466e-08,1,1,0,0
3.467e-08,1,1,0,0
3.468e-08,1,1,0,0
3.4689999999999995e-08,1,1,0,0
3.47e-08,1,1,0,0
3.471e-08,1,1,0,0
3.4719999999999996e-08,1,1,0,0
3.473e-08,1,1,0,0
3.474e-08,1,1,0,0
3.475e-08,1,1,0,0
3.4759999999999995e-08,1,1,0,0
3.477e-08,1,1,0,0
3.478e-08,1,1,0,0
3.4789999999999996e-08,1,1,0,0
3.48e-08,1,1,0,0
3.481e-08,1,1,0,0
3.482e-08,1,1,0,0
3.4829999999999995e-08,1,1,0,0
3.484e-08,1,1,0,0
3.485e-08,1,1,0,0
3.4859999999999996e-08,1,1,0,0
3.487e-08,1,1,0,0
3.488e-08,1,1,0,0
3.489e-08,1,1,0,0
3.4899999999999995e-08,1,1,0,0
3.491e-08,1,1,0,0
3.492e-08,1,1,0,0
3.4929999999999996e-08,1,1,0,0
3.494e-08,1,1,0,0
3.495e-08,1,1,0,0
3.496e-08,1,1,0,0
3.4969999999999995e-08,1,1,0,0
3.498e-08,1,1,0,0
3.499e-08,1,1,0,0
3.4999999999999996e-08,1,1,0,0
3.501e-08,1,1,0,0
3.502e-08,1,1,0,0
3.503e-08,1,1,0,0
3.5039999999999995e-08,1,1,0,0
3.505e-08,1,1,0,0
3.506e-08,1,1,0,0
3.5069999999999996e-08,1,1,0,0
3.508e-08,1,1,0,0
3.509e-08,1,1,0,0
3.5099999999999997e-08,1,1,0,0
3.5109999999999995e-08,1,1,0,0
3.512e-08,1,1,0,0
3.513e-08,1,1,0,0
3.5139999999999996e-08,1,1,0,0
3.515e-08,1,1,0,0
3.516e-08,1,1,0,0
3.5169999999999997e-08,1,1,0,0
3.5179999999999995e-08,1,1,0,0
3.519e-08,1,1,0,0
3.52e-08,1,1,0,0
3.5209999999999996e-08,1,1,0,0
3.522e-08,1,1,0,0
3.523e-08,1,1,0,0
3.5239999999999997e-08,1,1,0,0
3.5249999999999995e-08,1,1,0,0
3.526e-08,1,1,0,0
3.527e-08,1,1,0,0
3.5279999999999996e-08,1,1,0,0
3.529e-08,1,1,0,0
3.53e-08,1,1,0,0
3.5309999999999997e-08,1,1,0,0
3.5319999999999995e-08,1,1,0,0
3.533e-08,1,1,0,0
3.534e-08,1,1,0,0
3.5349999999999996e-08,1,1,0,0
3.536e-08,1,1,0,0
3.537e-08,1,1,0,0
3.5379999999999997e-08,1,1,0,0
3.5389999999999995e-08,1,1,0,0
3.54e-08,1,1,0,0
3.541e-08,1,1,0,0
3.5419999999999996e-08,1,1,0,0
3.543e-08,1,1,0,0
3.544e-08,1,1,0,0
3.5449999999999996e-08,1,1,0,0
3.5459999999999995e-08,1,1,0,0
3.547e-08,1,1,0,0
3.548e-08,1,1,0,0
3.5489999999999996e-08,1,1,0,0
3.55e-08,1,1,0,0
3.551e-08,1,1,0,0
3.5519999999999996e-08,1,1,0,0
3.5529999999999995e-08,1,1,0,0
3.554e-08,1,1,0,0
3.555e-08,1,1,0,0
3.5559999999999995e-08,1,1,0,0
3.557e-08,1,1,0,0
3.558e-08,1,1,0,0
3.5589999999999996e-08,1,1,0,0
3.56e-08,1,1,0,0
3.561e-08,1,1,0,0
3.562e-08,1,1,0,0
3.5629999999999995e-08,1,1,0,0
3.564e-08,1,1,0,0
3.565e-08,1,1,0,0
3.5659999999999996e-08,1,1,0,0
3.567e-08,1,1,0,0
3.568e-08,1,1,0,0
3.569e-08,1,1,0,0
3.5699999999999995e-08,1,1,0,0
3.571e-08,1,1,0,0
3.572e-08,1,1,0,0
3.5729999999999996e-08,1,1,0,0
3.574e-08,1,1,0,0
3.575e-08,1,1,0,0
3.576e-08,1,1,0,0
3.5769999999999995e-08,1,1,0,0
3.578e-08,1,1,0,0
3.579e-08,1,1,0,0
3.5799999999999996e-08,1,1,0,0
3.581e-08,1,1,0,0
3.582e-08,1,1,0,0
3.583e-08,1,1,0,0
3.5839999999999995e-08,1,1,0,0
3.585e-08,1,1,0,0
3.586e-08,1,1,0,0
3.5869999999999996e-08,1,1,0,0
3.588e-08,1,1,0,0
3.589e-08,1,1,0,0
3.59e-08,1,1,0,0
3.5909999999999995e-08,1,1,0,0
3.592e-08,1,1,0,0
3.593e-08,1,1,0,0
3.5939999999999996e-08,1,1,0,0
3.595e-08,1,1,0,0
3.596e-08,1,1,0,0
3.597e-08,1,1,0,0
3.5979999999999995e-08,1,1,0,0
3.599e-08,1,1,0,0
3.6e-08,1,1,0,0
3.6009999999999996e-08,1,1,0,0
3.602e-08,1,1,0,0
3.603e-08,1,1,0,0
3.604e-08,1,1,0,0
3.6049999999999995e-08,1,1,0,0
3.606e-08,1,1,0,0
3.607e-08,1,1,0,0
3.6079999999999996e-08,1,1,0,0
3.609e-08,1,1,0,0
3.61e-08,1,1,0,0
3.611e-08,1,1,0,0
3.6119999999999995e-08,1,1,0,0
3.613e-08,1,1,0,0
3.614e-08,1,1,0,0
3.6149999999999996e-08,1,1,0,0
3.616e-08,1,1,0,0
3.617e-08,1,1,0,0
3.618e-08,1,1,0,0
3.6189999999999995e-08,1,1,0,0
3.62e-08,1,1,0,0
3.621e-08,1,1,0,0
3.6219999999999996e-08,1,1,0,0
3.623e-08,1,1,0,0
3.624e-08,1,1,0,0
3.625e-08,1,1,0,0
3.6259999999999995e-08,1,1,0,0
3.627e-08,1,1,0,0
3.628e-08,1,1,0,0
3.6289999999999996e-08,1,1,0,0
3.63e-08,1,1,0,0
3.631e-08,1,1,0,0
3.632e-08,1,1,0,0
3.6329999999999995e-08,1,1,0,0
3.634e-08,1,1,0,0
3.635e-08,1,1,0,0
3.6359999999999996e-08,1,1,0,0
3.637e-08,1,1,0,0
3.638e-08,1,1,0,0
3.639e-08,1,1,0,0
3.6399999999999995e-08,1,1,0,0
3.641e-08,1,1,0,0
3.642e-08,1,1,0,0
3.6429999999999996e-08,1,1,0,0
3.644e-08,1,1,0,0
3.645e-08,1,1,0,0
3.646e-08,1,1,0,0
3.6469999999999995e-08,1,1,0,0
3.648e-08,1,1,0,0
3.649e-08,1,1,0,0
3.6499999999999996e-08,1,1,0,0
3.651e-08,1,1,0,0
3.652e-08,1,1,0,0
3.653e-08,1,1,0,0
3.6539999999999995e-08,1,1,0,0
3.655e-08,1,1,0,0
3.656e-08,1,1,0,0
3.6569999999999996e-08,1,1,0,0
3.658e-08,1,1,0,0
3.659e-08,1,1,0,0
3.66e-08,1,1,0,0
3.6609999999999995e-08,1,1,0,0
3.662e-08,1,1,0,0
3.663e-08,1,1,0,0
3.6639999999999996e-08,1,1,0,0
3.665e-08,1,1,0,0
3.666e-08,1,1,0,0
3.667e-08,1,1,0,0
3.6679999999999995e-08,1,1,0,0
3.669e-08,1,1,0,0
3.67e-08,1,1,0,0
3.6709999999999996e-08,1,1,0,0
3.672e-08,1,1,0,0
3.673e-08,1,1,0,0
3.674e-08,1,1,0,0
3.6749999999999995e-08,1,1,0,0
3.676e-08,1,1,0,0
3.677e-08,1,1,0,0
3.6779999999999996e-08,1,1,0,0
3.679e-08,1,1,0,0
3.68e-08,1,1,0,0
3.681e-08,1,1,0,0
3.6819999999999995e-08,1,1,0,0
3.683e-08,1,1,0,0
3.684e-08,1,1,0,0
3.6849999999999996e-08,1,1,0,0
3.686e-08,1,1,0,0
3.687e-08,1,1,0,0
3.688e-08,1,1,0,0
3.6889999999999995e-08,1,1,0,0
3.69e-08,1,1,0,0
3.691e-08,1,1,0,0
3.6919999999999996e-08,1,1,0,0
3.693e-08,1,1,0,0
3.694e-08,1,1,0,0
3.6949999999999997e-08,1,1,0,0
3.6959999999999995e-08,1,1,0,0
3.697e-08,1,1,0,0
3.698e-08,1,1,0,0
